1-0	1-nsubj	1-nsubj
37-30	28-nmod	36-nmod
37-31	30-nmod	30-nmod
37-32	36-punct	36-punct
37-33	36-mark	36-advmod
37-34	36-dobj	36-nsubj
37-35	36-aux	36-aux
37-36	28-advcl	41-root
37-37	39-amod	39-amod
37-38	39-amod	39-amod
37-39	36-nsubj	36-nmod
37-40	3-punct	36-punct

38-0	1-amod	1-amod
38-1	3-nsubj	3-nmod
38-2	1-nmod	3-nmod
38-3	16-root	16-root
38-4	3-aux	10-aux
38-5	3-dobj	10-nsubj
38-6	10-mark	10-mark
38-7	9-case	9-case
38-8	9-amod	9-amod
38-9	10-nmod	10-nsubj
38-10	3-ccomp	16-root
38-11	10-dobj	10-dobj
38-12	13-case	13-case
38-13	11-nmod	16-root
38-14	13-nmod	13-nmod
38-15	3-punct	13-punct

39-0	1-amod	1-amod
39-1	2-nsubj	2-nsubj
39-2	31-root	31-root
39-3	2-aux	12-aux
39-4	12-mark	12-mark
39-5	12-aux	12-aux
39-6	12-nsubj	12-nsubj
39-7	11-case	8-case
39-8	11-nummod	6-nummod
39-9	8-cc	6-cc
39-10	8-conj	11-nummod
39-11	12-nmod	12-nsubj
39-12	2-ccomp	31-root
39-13	14-amod	14-amod
39-14	12-dobj	12-dobj
39-15	18-case	16-case
39-16	18-nmod	18-nsubj
39-17	18-amod	18-amod
39-18	14-nmod	14-nmod
39-19	12-punct	12-punct
39-20	12-cc	12-cc
39-21	27-mark	27-mark
39-22	27-iobj	27-nsubj
39-23	24-amod	24-amod
39-24	27-nsubj	27-nmod
39-25	27-neg	27-mark
39-26	27-aux	27-aux
39-27	12-conj	31-root
39-28	27-dobj	31-root
39-29	28-nmod	28-nmod
39-30	2-punct	28-punct

40-0	2-aux	2-aux
40-1	2-advmod	2-advmod
40-2	6-root	6-root
40-3	4-case	4-case
40-4	2-nmod	2-nmod
40-5	2-punct	2-punct

41-0	1-amod	1-amod
41-1	6-nsubj	6-nmod
41-2	1-appos	1-nmod
41-3	4-punct	1-punct
41-4	1-appos	1-nmod
41-5	4-punct	6-punct
41-6	26-root	26-root
41-7	6-aux	26-aux
41-8	9-nmod	26-root
41-9	6-dobj	26-root
41-10	11-case	11-case
41-11	6-nmod	9-nmod
41-12	6-xcomp	26-root
41-13	18-mark	26-mark
41-14	16-det	26-root
41-15	16-amod	16-amod
41-16	18-nsubj	26-root
41-17	18-aux	18-aux
41-18	12-ccomp	16-nmod
41-19	18-punct	26-punct
41-20	18-cc	26-root
41-21	18-conj	26-root
41-22	21-nmod	26-root
41-23	24-amod	24-amod
41-24	22-nmod	22-nmod
41-25	6-punct	22-punct

42-0	1-advmod	2-advmod
42-1	2-nummod	2-nummod
42-2	8-nsubj	8-nmod
42-3	6-punct	6-punct
42-4	6-advmod	6-advmod
42-5	6-case	6-case
42-6	2-parataxis	2-nmod
42-7	6-punct	8-punct
42-8	29-root	29-root
42-9	8-aux	18-aux
42-10	11-amod	11-amod
42-11	8-nmod	18-nsubj
42-12	13-case	13-case
42-13	8-nmod	11-nmod
42-14	8-punct	11-punct
42-15	8-cc	11-cc
42-16	17-nummod	11-nummod
42-17	18-nsubj	18-nsubj
42-18	8-conj	29-root
42-19	18-aux	22-aux
42-20	22-case	22-case
42-21	22-amod	22-amod
42-22	18-nmod	18-dobj
42-23	22-punct	18-punct
42-24	22-appos	29-root
42-25	26-amod	26-amod
42-26	24-nmod	29-root
42-27	24-appos	26-nmod
42-28	8-punct	26-punct

43-0	4-nummod	16-nsubj
43-1	5-cop	16-aux
43-2	4-case	4-case
43-3	4-amod	4-amod
43-4	5-nsubj	16-nsubj
43-5	21-root	16-nsubj
43-6	7-amod	7-amod
43-7	5-nmod	5-nmod
43-8	9-case	9-case
43-9	7-nmod	16-nsubj
43-10	9-nmod	16-nsubj
43-11	10-nmod	10-nmod
43-12	16-mark	16-nsubj
43-13	14-nmod	16-nsubj
43-14	16-dobj	16-nsubj
43-15	16-neg	16-mark
43-16	11-acl	21-root
43-17	19-case	19-case
43-18	19-amod	19-amod
43-19	16-nmod	16-nmod
43-20	5-punct	16-punct

44-0	7-parataxis	7-nsubj
44-1	0-punct	0-punct
44-2	3-amod	3-amod
44-3	7-nsubj	7-nsubj
44-4	5-det	7-nsubj
44-5	3-nmod	7-nsubj
44-6	7-neg	7-mark
44-7	15-root	15-root
44-8	9-amod	9-amod
44-9	7-dobj	7-dobj
44-10	13-case	11-case
44-11	13-nmod	13-nsubj
44-12	13-amod	13-amod
44-13	7-nmod	9-nmod
44-14	7-punct	7-punct

45-0	1-amod	1-amod
45-1	6-nmod	6-nsubj
45-2	3-case	4-case
45-3	1-nmod	4-nummod
45-4	6-nsubj	1-nmod
45-5	6-compound	6-nsubj
45-6	23-root	23-root
45-7	6-xcomp	23-root
45-8	9-amod	9-amod
45-9	7-dobj	15-nsubj
45-10	9-nmod	9-nmod
45-11	13-case	13-case
45-12	13-amod	13-amod
45-13	9-nmod	9-nmod
45-14	6-cc	9-cc
45-15	6-conj	7-conj
45-16	15-dobj	23-root
45-17	15-compound	23-root
45-18	19-nummod	23-root
45-19	15-nsubj	18-nmod
45-20	19-cc	19-cc
45-21	19-conj	19-nmod
45-22	6-punct	18-punct

46-0	39-root	9-advcl
46-1	0-compound	9-nsubj
46-2	9-mark	9-mark
46-3	9-aux	9-aux
46-4	9-compound	5-nsubj
46-5	9-nsubj	9-nsubj
46-6	7-case	7-case
46-7	5-nmod	9-nsubj
46-8	7-nmod	9-nsubj
46-9	0-ccomp	10-advcl
46-10	9-xcomp	39-root
46-11	19-punct	28-punct
46-12	19-mark	28-mark
46-13	12-mwe	28-mark
46-14	19-aux	28-aux
46-15	19-nsubj	28-nsubj
46-16	17-amod	17-amod
46-17	19-nmod	28-nsubj
46-18	19-cop	28-aux
46-19	10-advcl	28-nsubj
46-20	19-nmod	19-nmod
46-21	28-punct	28-punct
46-22	28-mark	28-mark
46-23	22-mwe	28-mark
46-24	28-aux	28-aux
46-25	28-nsubj	28-nsubj
46-26	25-appos	27-name
46-27	26-name	25-nmod
46-28	19-advcl	10-conj
46-29	30-case	30-case
46-30	28-nmod	28-nmod
46-31	32-case	32-case
46-32	30-nmod	30-nmod
46-33	34-case	34-case
46-34	28-nmod	30-nmod
46-35	36-punct	28-punct
46-36	34-appos	28-dobj
46-37	36-punct	28-punct
46-38	0-punct	10-punct

47-0	3-nsubj	3-nsubj
47-1	0-nmod	3-nsubj
47-2	1-nmod	3-nsubj
47-3	19-root	19-root
47-4	3-aux	11-aux
47-5	6-case	6-case
47-6	3-nmod	11-nsubj
47-7	8-case	8-case
47-8	3-nmod	11-nsubj
47-9	8-nmod	8-nmod
47-10	3-cc	8-cc
47-11	3-conj	19-root
47-12	11-dobj	11-dobj
47-13	15-case	15-case
47-14	15-amod	15-amod
47-15	12-nmod	19-root
47-16	15-nmod	19-root
47-17	16-nmod	16-nmod
47-18	3-punct	16-punct

48-0	2-case	2-case
48-1	2-amod	2-amod
48-2	6-nmod	21-root
48-3	2-punct	2-punct
48-4	5-nummod	5-nummod
48-5	6-nmod	21-root
48-6	21-root	10-aux
48-7	6-aux	10-aux
48-8	10-nummod	10-nummod
48-9	10-amod	10-amod
48-10	6-nsubj	5-nmod
48-11	6-punct	5-punct
48-12	13-nummod	13-nummod
48-13	5-remnant	5-nmod
48-14	8-remnant	13-nummod
48-15	6-punct	5-punct
48-16	6-cc	5-cc
48-17	18-det	21-root
48-18	13-remnant	21-root
48-19	14-remnant	18-nummod
48-20	6-punct	18-punct

49-0	2-nsubj	2-nsubj
49-1	2-aux	2-aux
49-2	20-root	20-root
49-3	2-xcomp	2-conj
49-4	5-det	5-nsubj
49-5	3-dobj	3-dobj
49-6	2-punct	3-punct
49-7	2-cc	3-cc
49-8	12-nsubj	12-nsubj
49-9	12-aux	12-aux
49-10	12-cop	12-aux
49-11	12-amod	12-amod
49-12	2-conj	3-dobj
49-13	2-punct	3-punct
49-14	2-punct	3-punct
49-15	16-punct	2-punct
49-16	2-parataxis	20-root
49-17	16-aux	18-aux
49-18	16-nsubj	16-nmod
49-19	2-punct	16-punct

50-0	1-amod	1-amod
50-1	3-nsubj	3-nmod
50-2	1-appos	3-nsubj
50-3	5-root	5-root
50-4	3-dobj	3-nmod

51-0	1-amod	1-amod
51-1	11-nsubj	11-nsubj
51-2	1-appos	4-name
51-3	2-name	4-name
51-4	2-name	1-nmod
51-5	1-cc	4-cc
51-6	8-nmod	11-nsubj
51-7	8-amod	8-amod
51-8	1-conj	11-nsubj
51-9	8-appos	11-nsubj
51-10	9-name	11-nsubj
51-11	19-root	19-root
51-12	11-aux	15-aux
51-13	15-mark	15-mark
51-14	15-aux	15-aux
51-15	11-ccomp	19-root
51-16	17-amod	17-amod
51-17	15-dobj	15-nmod
51-18	11-punct	15-punct

52-0	6-nsubj	3-name
52-1	0-cc	0-cc
52-2	3-amod	3-amod
52-3	0-conj	6-nsubj
52-4	6-advmod	6-advmod
52-5	6-compound	6-nsubj
52-6	28-root	28-root
52-7	6-dobj	24-nsubj
52-8	9-amod	9-amod
52-9	7-nmod	7-nmod
52-10	9-cc	9-cc
52-11	9-conj	7-nmod
52-12	13-case	13-case
52-13	7-nmod	7-nmod
52-14	16-case	16-case
52-15	16-amod	16-amod
52-16	13-nmod	13-nmod
52-17	18-punct	24-punct
52-18	6-xcomp	24-advmod
52-19	24-mark	24-mark
52-20	21-advmod	24-advmod
52-21	24-nsubj	24-nsubj
52-22	23-amod	23-amod
52-23	21-nmod	21-nmod
52-24	18-ccomp	6-conj
52-25	26-case	26-case
52-26	24-nmod	24-nmod
52-27	6-punct	6-punct

53-0	1-nsubj	1-nmod
53-1	24-root	24-root
53-2	1-dobj	6-nsubj
53-3	2-nmod	2-nmod
53-4	6-punct	6-punct
53-5	6-mark	6-nsubj
53-6	2-acl	24-root
53-7	8-amod	8-amod
53-8	6-dobj	6-dobj
53-9	8-cc	8-cc
53-10	8-conj	6-dobj
53-11	13-case	13-case
53-12	13-amod	13-amod
53-13	6-nmod	24-root
53-14	15-amod	15-amod
53-15	13-nmod	13-nmod
53-16	17-case	17-case
53-17	15-nmod	15-nmod
53-18	13-punct	13-punct
53-19	13-cc	13-cc
53-20	13-conj	24-root
53-21	22-amod	22-amod
53-22	20-nmod	20-nmod
53-23	1-punct	20-punct

54-0	27-root	2-amod
54-1	2-case	2-case
54-2	0-nmod	27-root
54-3	0-cop	5-aux
54-4	0-aux	5-aux
54-5	0-nsubj	2-nmod
54-6	8-punct	2-punct
54-7	8-punct	2-punct
54-8	5-appos	2-nmod
54-9	8-compound	8-cc
54-10	8-compound	8-nmod
54-11	8-punct	2-punct
54-12	8-punct	13-punct
54-13	15-compound	15-amod
54-14	15-compound	15-amod
54-15	5-nmod	2-nmod
54-16	18-punct	17-punct
54-17	18-amod	18-amod
54-18	15-parataxis	2-nmod
54-19	20-case	20-case
54-20	18-nmod	18-nmod
54-21	18-punct	2-punct
54-22	23-case	23-case
54-23	5-nmod	27-root
54-24	23-nmod	25-name
54-25	24-name	23-nmod
54-26	0-punct	23-punct

55-0	1-nsubj	1-nsubj
55-1	22-root	8-advcl
55-2	3-nummod	3-nummod
55-3	1-dobj	1-dobj
55-4	6-case	6-case
55-5	6-compound	6-amod
55-6	3-nmod	3-nmod
55-7	8-mark	8-nsubj
55-8	3-acl	22-root
55-9	8-xcomp	8-conj
55-10	11-det	22-root
55-11	9-nmod	22-root
55-12	13-case	13-case
55-13	9-nmod	11-nmod
55-14	16-punct	11-punct
55-15	16-nummod	11-nummod
55-16	3-remnant	20-advmod
55-17	16-cc	20-mark
55-18	20-case	20-case
55-19	20-amod	20-amod
55-20	16-nmod	11-nmod
55-21	1-punct	11-punct

56-0	6-nsubj	6-nsubj
56-1	2-punct	0-punct
56-2	0-parataxis	0-nummod
56-3	2-punct	6-punct
56-4	6-advmod	6-advmod
56-5	6-aux	6-aux
56-6	25-root	25-root
56-7	10-case	9-case
56-8	10-amod	9-amod
56-9	10-compound	10-nsubj
56-10	6-nmod	6-dobj
56-11	15-case	15-case
56-12	15-nummod	15-amod
56-13	15-amod	15-amod
56-14	15-amod	15-amod
56-15	6-nmod	10-nmod
56-16	20-case	18-case
56-17	18-punct	18-punct
56-18	20-amod	15-nmod
56-19	18-punct	6-punct
56-20	15-nmod	6-dobj
56-21	15-acl	20-amod
56-22	23-case	23-case
56-23	21-nmod	21-nmod
56-24	6-punct	6-punct

57-0	10-punct	2-punct
57-1	10-punct	2-punct
57-2	10-nsubj	19-nsubj
57-3	10-aux	19-aux
57-4	5-punct	5-punct
57-5	7-discourse	3-cc
57-6	5-punct	19-punct
57-7	10-advmod	19-advmod
57-8	10-cop	19-aux
57-9	10-case	10-case
57-10	40-root	19-nsubj
57-11	19-mark	14-mark
57-12	14-punct	14-punct
57-13	14-case	14-case
57-14	19-parataxis	10-nmod
57-15	14-punct	10-punct
57-16	19-advmod	19-advmod
57-17	16-cc	16-cc
57-18	16-conj	19-advmod
57-19	10-acl	40-root
57-20	19-dobj	19-nmod
57-21	22-mwe	30-advmodCOLemph
57-22	19-advmod	30-advmod
57-23	22-cc	22-cc
57-24	25-mwe	30-advmodCOLemph
57-25	22-conj	28-advmod
57-26	27-punct	28-punct
57-27	19-xcomp	28-advmod
57-28	30-amod	30-amod
57-29	30-amod	30-amod
57-30	27-dobj	20-nmod
57-31	10-punct	19-punct
57-32	10-punct	19-punct
57-33	34-punct	19-punct
57-34	10-parataxis	40-root
57-35	34-aux	40-aux
57-36	37-amod	37-amod
57-37	34-nsubj	40-root
57-38	37-nmod	37-nmod
57-39	10-punct	37-punct

58-0	4-punct	4-punct
58-1	4-punct	4-punct
58-2	4-nsubj	4-nsubj
58-3	4-aux	4-aux
58-4	52-root	52-root
58-5	4-dobj	14-nsubj
58-6	5-nmod	14-nsubj
58-7	9-compound	9-amod
58-8	9-compound	9-amod
58-9	6-nmod	6-nmod
58-10	11-punct	6-punct
58-11	9-appos	6-nmod
58-12	11-punct	6-punct
58-13	4-cc	6-cc
58-14	4-conj	4-conj
58-15	14-cc	14-cc
58-16	14-conj	52-root
58-17	16-dobj	16-dobj
58-18	17-cc	17-cc
58-19	17-conj	35-nmod
58-20	22-compound	22-amod
58-21	22-compound	22-amod
58-22	19-nmod	19-nmod
58-23	24-punct	19-punct
58-24	22-appos	19-nmod
58-25	24-punct	31-punct
58-26	31-mark	31-nsubj
58-27	31-aux	31-aux
58-28	31-cop	31-aux
58-29	31-case	31-case
58-30	31-amod	31-amod
58-31	22-acl	19-nmod
58-32	4-punct	19-punct
58-33	4-punct	19-punct
58-34	35-parataxis	35-punct
58-35	4-parataxis	52-root
58-36	35-case	48-aux
58-37	38-amod	38-amod
58-38	35-nsubj	48-nsubj
58-39	38-nmod	43-name
58-40	38-appos	43-name
58-41	42-case	43-compoundCOLnn
58-42	40-name	43-name
58-43	40-name	38-nmod
58-44	45-case	45-case
58-45	35-nmod	38-nmod
58-46	48-punct	38-punct
58-47	48-punct	38-punct
58-48	4-parataxis	35-conj
58-49	48-punct	48-punct
58-50	48-nsubj	48-nmod
58-51	4-punct	35-punct

59-0	2-case	2-case
59-1	2-nummod	2-nummod
59-2	7-nmod	7-nsubj
59-3	2-nmod	2-nmod
59-4	2-punct	6-punct
59-5	6-amod	6-amod
59-6	7-nsubj	7-nsubj
59-7	15-root	15-root
59-8	7-dobj	7-dobj
59-9	8-cc	8-cc
59-10	8-conj	8-nmod
59-11	13-mark	13-nsubj
59-12	13-advmod	13-advmod
59-13	10-acl	7-advcl
59-14	7-punct	7-punct

60-0	1-amod	1-amod
60-1	2-dobj	2-nmod
60-2	26-root	26-root
60-3	2-aux	11-aux
60-4	5-amod	5-amod
60-5	2-nsubj	11-nsubj
60-6	5-appos	7-name
60-7	6-name	5-nmod
60-8	11-punct	11-punct
60-9	11-mark	11-nsubj
60-10	11-aux	11-aux
60-11	5-acl	2-ccomp
60-12	17-mark	17-mark
60-13	17-nsubj	15-amod
60-14	15-amod	15-amod
60-15	13-nmod	17-nsubj
60-16	17-aux	17-aux
60-17	11-ccomp	2-ccomp
60-18	19-punct	17-punct
60-19	21-neg	17-cc
60-20	19-punct	17-punct
60-21	22-nummod	22-nummod
60-22	17-dobj	17-dobj
60-23	24-neg	24-case
60-24	22-nmod	22-nmod
60-25	2-punct	2-punct

61-0	4-nsubjpass	20-root
61-1	0-nmod	20-root
61-2	0-appos	20-root
61-3	2-name	20-root
61-4	20-root	20-root
61-5	4-auxpass	20-aux
61-6	7-case	7-case
61-7	4-nmod	20-root
61-8	9-case	9-case
61-9	7-nmod	7-nmod
61-10	12-punct	11-punct
61-11	12-amod	12-amod
61-12	9-appos	7-nmod
61-13	12-cc	12-cc
61-14	16-amod	16-amod
61-15	16-amod	16-amod
61-16	12-conj	20-root
61-17	18-amod	18-amod
61-18	16-nmod	16-nmod
61-19	4-punct	16-punct

62-0	7-punct	2-punct
62-1	7-punct	2-punct
62-2	7-nsubj	7-nsubj
62-3	4-amod	4-amod
62-4	2-nmod	2-nmod
62-5	6-case	6-case
62-6	4-nmod	7-nsubj
62-7	23-root	23-root
62-8	7-dobj	7-dobj
62-9	11-case	11-case
62-10	11-amod	11-amod
62-11	8-nmod	19-nmod
62-12	13-amod	13-amod
62-13	11-nmod	11-nmod
62-14	15-case	15-case
62-15	11-nmod	11-nmod
62-16	7-punct	11-punct
62-17	7-punct	11-punct
62-18	19-punct	19-punct
62-19	7-parataxis	23-root
62-20	19-aux	21-aux
62-21	19-nsubj	19-nmod
62-22	7-punct	19-punct

63-0	1-case	1-case
63-1	3-nmod	3-nsubj
63-2	3-compound	3-nsubj
63-3	12-root	12-root
63-4	5-amod	5-amod
63-5	3-nsubj	12-root
63-6	5-nmod	10-name
63-7	5-appos	10-name
63-8	9-case	10-compoundCOLnn
63-9	7-name	10-name
63-10	7-name	5-nmod
63-11	3-punct	5-punct

64-0	5-nsubj	13-nsubj
64-1	5-cop	13-aux
64-2	5-nummod	5-nummod
64-3	5-case	5-case
64-4	5-amod	5-amod
64-5	15-root	13-nsubj
64-6	7-case	7-case
64-7	5-nmod	5-nmod
64-8	5-punct	5-punct
64-9	5-cc	5-cc
64-10	11-cop	13-aux
64-11	5-conj	13-amod
64-12	13-case	13-mark
64-13	11-nmod	15-root
64-14	5-punct	13-punct

65-0	2-punct	2-punct
65-1	2-punct	2-punct
65-2	22-root	22-root
65-3	6-mark	6-mark
65-4	6-advmod	6-advmod
65-5	6-aux	6-aux
65-6	2-ccomp	2-advcl
65-7	6-punct	6-punct
65-8	6-conj	2-advcl
65-9	6-punct	8-punct
65-10	6-conj	2-conj
65-11	6-cc	10-cc
65-12	6-conj	10-conj
65-13	12-dobj	15-nsubj
65-14	15-mark	15-nsubj
65-15	13-acl	22-root
65-16	15-dobj	22-root
65-17	16-nmod	22-root
65-18	17-nmod	17-nmod
65-19	2-punct	17-punct
65-20	2-punct	17-punct
65-21	2-punct	17-punct

66-0	8-nsubj	27-root
66-1	2-amod	2-amod
66-2	0-nmod	27-root
66-3	0-appos	4-name
66-4	3-name	2-nmod
66-5	6-punct	2-punct
66-6	0-parataxis	2-nummod
66-7	6-punct	27-punct
66-8	27-root	27-root
66-9	8-cop	27-aux
66-10	11-case	11-case
66-11	8-nmod	27-root
66-12	13-amod	13-amod
66-13	11-nmod	11-nmod
66-14	20-punct	11-punct
66-15	20-case	27-root
66-16	20-advmod	27-root
66-17	20-nummod	20-nummod
66-18	17-cc	20-case
66-19	17-conj	20-nummod
66-20	8-parataxis	27-root
66-21	20-nmod	20-nmod
66-22	20-advmod	24-advmod
66-23	24-case	24-case
66-24	22-nmod	27-root
66-25	22-nmod	24-nmod
66-26	8-punct	24-punct

67-0	3-nsubj	3-nsubj
67-1	3-aux	3-aux
67-2	3-cop	3-aux
67-3	14-root	5-amod
67-4	5-case	5-case
67-5	3-nmod	14-root
67-6	12-case	7-case
67-7	12-nummod	5-nummod
67-8	7-punct	5-punct
67-9	7-conj	5-nummod
67-10	7-cc	5-cc
67-11	7-conj	12-nummod
67-12	5-nmod	5-nmod
67-13	3-punct	5-punct

68-0	12-nsubj	4-nsubj
68-1	4-punct	4-punct
68-2	4-mark	4-nsubj
68-3	4-compound	4-nsubj
68-4	0-acl	18-root
68-5	4-xcomp	18-root
68-6	9-mark	9-nsubj
68-7	9-aux	9-aux
68-8	9-advmod	9-advmod
68-9	5-acl	5-conj
68-10	9-dobj	9-nmod
68-11	4-punct	5-punct
68-12	18-root	5-conj
68-13	12-aux	16-aux
68-14	12-compound	16-nsubj
68-15	16-case	16-advmod
68-16	12-nmod	12-nmod
68-17	12-punct	5-punct

69-0	2-parataxis	6-nsubj
69-1	0-punct	0-punct
69-2	6-nsubj	6-nsubj
69-3	4-amod	4-amod
69-4	2-nmod	2-nmod
69-5	6-neg	6-mark
69-6	15-root	13-cop
69-7	6-punct	13-punct
69-8	6-cc	13-mark
69-9	13-cop	13-aux
69-10	13-nsubj	13-nsubj
69-11	12-case	12-case
69-12	10-nmod	13-nsubj
69-13	6-conj	15-root
69-14	6-punct	13-punct

70-0	1-amod	1-amod
70-1	4-nsubj	4-nsubj
70-2	3-advmod	4-mark
70-3	4-advmod	4-advmod
70-4	26-root	18-advcl
70-5	6-amod	6-amod
70-6	4-dobj	4-dobj
70-7	6-punct	6-punct
70-8	6-conj	6-nmod
70-9	6-cc	8-cc
70-10	11-amod	11-amod
70-11	6-conj	16-nsubj
70-12	4-xcomp	11-nmod
70-13	16-mark	16-nsubj
70-14	16-compound	16-nsubj
70-15	16-advmod	16-advmod
70-16	12-acl	4-conj
70-17	16-cc	16-cc
70-18	16-conj	26-root
70-19	18-compound	20-nsubj
70-20	18-xcomp	18-advcl
70-21	22-punct	20-punct
70-22	4-parataxis	26-root
70-23	24-amod	24-amod
70-24	22-nsubj	22-nmod
70-25	4-punct	22-punct

71-0	2-det	5-nsubj
71-1	5-auxpass	5-aux
71-2	5-nsubjpass	5-nsubj
71-3	4-discourse	5-neg
71-4	5-advmod	5-advmod
71-5	22-root	8-amod
71-6	5-punct	5-punct
71-7	5-cc	5-cc
71-8	20-nsubj	22-root
71-9	11-case	11-case
71-10	11-amod	11-amod
71-11	8-nmod	22-root
71-12	13-amod	13-amod
71-13	11-nmod	11-nmod
71-14	13-acl	13-amod
71-15	17-case	16-case
71-16	17-det	20-nsubj
71-17	14-nmod	20-nsubj
71-18	20-aux	20-aux
71-19	20-advmod	20-advmod
71-20	5-conj	13-amod
71-21	5-punct	11-punct

72-0	1-nummod	1-nummod
72-1	2-nsubj	2-nmod
72-2	27-root	27-root
72-3	2-aux	15-aux
72-4	2-dobj	15-nsubj
72-5	6-case	6-case
72-6	4-nmod	15-nsubj
72-7	8-amod	8-amod
72-8	6-nmod	6-nmod
72-9	10-nummod	10-nummod
72-10	2-nmod	8-nmod
72-11	2-punct	6-punct
72-12	2-cc	6-cc
72-13	15-aux	15-aux
72-14	15-nsubj	15-nsubj
72-15	2-conj	2-conj
72-16	17-case	17-case
72-17	15-nmod	27-root
72-18	19-amod	19-amod
72-19	17-nmod	17-nmod
72-20	15-cc	19-cc
72-21	23-advmod	23-advmod
72-22	23-auxpass	23-aux
72-23	15-conj	19-amod
72-24	25-case	25-case
72-25	23-nmod	23-nmod
72-26	2-punct	17-punct

73-0	14-nsubj	14-nsubj
73-1	2-amod	2-amod
73-2	0-nmod	14-nsubj
73-3	0-appos	4-name
73-4	3-name	2-nmod
73-5	8-punct	7-punct
73-6	8-advmod	7-advmod
73-7	8-amod	8-amod
73-8	0-appos	14-nsubj
73-9	8-nmod	8-nmod
73-10	12-compound	12-case
73-11	12-compound	12-amod
73-12	9-compound	8-nmod
73-13	8-punct	14-punct
73-14	25-root	19-advcl
73-15	14-aux	19-aux
73-16	19-mark	19-mark
73-17	19-aux	19-aux
73-18	19-nsubj	19-nsubj
73-19	14-ccomp	25-root
73-20	19-xcomp	25-root
73-21	20-dobj	25-root
73-22	21-nmod	25-root
73-23	22-nmod	22-nmod
73-24	14-punct	22-punct

74-0	10-nsubj	10-nsubj
74-1	3-amod	3-amod
74-2	3-amod	3-amod
74-3	0-nmod	0-nmod
74-4	6-punct	6-punct
74-5	6-amod	6-amod
74-6	0-appos	10-nsubj
74-7	8-amod	8-amod
74-8	6-nmod	6-nmod
74-9	6-punct	6-punct
74-10	18-root	18-root
